KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y1M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y1M,2023-10-20,3.4872876034,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 1-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 1-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y2M,2023-10-20,3.4935159631,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 2-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y3M,2023-10-20,3.4997658568,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 3-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y4M,2023-10-20,3.5060330625,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 4-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y5M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y5M,2023-10-20,3.5123135953,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 5-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y6M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y6M,2023-10-20,3.5186036939,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 6-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 6-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y7M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y7M,2023-10-20,3.5248998083,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 7-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y8M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y8M,2023-10-20,3.5311985876,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 8-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6Y9M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_6Y9M,2023-10-20,3.5374968693,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 6-year 9-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 6-year 9-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7M,2023-10-20,3.7574314532,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y,2023-10-20,3.5563597092,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y10M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y10M,2023-10-20,3.6181748921,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 10-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 10-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y11M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y11M,2023-10-20,3.6242179863,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 11-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 11-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y1M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y1M,2023-10-20,3.5626277836,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 1-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 1-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y2M,2023-10-20,3.5688820242,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 2-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y3M,2023-10-20,3.5751201976,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 3-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y4M,2023-10-20,3.5813401975,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 4-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y5M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y5M,2023-10-20,3.5875400369,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 5-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y6M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y6M,2023-10-20,3.5937178424,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 6-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 6-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y7M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y7M,2023-10-20,3.5998718478,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 7-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y8M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y8M,2023-10-20,3.6060003885,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 8-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y9M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_7Y9M,2023-10-20,3.6121018957,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 7-year 9-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 7-year 9-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8M,2023-10-20,3.7352235581,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y,2023-10-20,3.6302298689,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y10M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y10M,2023-10-20,3.6883945767,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 10-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 10-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y11M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y11M,2023-10-20,3.6939962679,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 11-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 11-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y1M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y1M,2023-10-20,3.6362093079,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 1-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 1-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y2M,2023-10-20,3.6421551447,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 2-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y3M,2023-10-20,3.6480662906,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 3-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y4M,2023-10-20,3.6539417228,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 4-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y5M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y5M,2023-10-20,3.6597804814,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 5-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y6M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y6M,2023-10-20,3.665581666,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 6-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 6-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y7M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y7M,2023-10-20,3.6713444327,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 7-month residual maturity - provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_8Y8M,B,U2,EUR,4F,G_N_C,SV_C_YM,SR_8Y8M,2023-10-20,3.6770679914,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve spot rate, 8-year 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 8-year 8-month residual maturity - provided by ECB",PCPA,0
